a,xtsne,ytsne,label
45667,1.5920275,9.7671175,7.0
31254,5.473376,-5.6380196,5.0
43771,-3.1907156,9.318977,7.0
43737,1.2906717,9.248777,7.0
8405,-9.418169,2.3406777,1.0
51981,1.96417,0.5030049,8.0
34684,3.3812664,-2.4426708,5.0
40987,-4.5990424,-7.030821,6.0
41818,-3.9925575,-8.416857,6.0
30645,7.546063,-5.0775094,5.0
49894,4.0538607,1.4073063,8.0
16145,-8.008185,0.059823144,2.0
62288,-7.016474,-0.14547572,2.0
63636,1.493799,-2.7914572,3.0
34420,5.022173,-5.7669697,5.0
11963,-3.161418,3.6489758,1.0
21146,3.5160637,-5.269925,3.0
8866,-7.669359,5.0294366,1.0
31017,3.6551955,-1.888533,5.0
9601,-7.3716154,3.4634097,1.0
11802,-2.109503,3.2748072,1.0
30826,2.209494,-2.2479591,5.0
24525,5.2298665,-5.2741036,3.0
21619,4.6350617,-3.0477962,3.0
10199,-3.852264,4.1107445,1.0
57793,1.2831125,5.7175336,9.0
29400,1.4862576,6.8877983,4.0
32599,-1.9515283,0.048120487,5.0
9675,-2.4585512,2.4408426,1.0
11258,-5.558942,2.919583,1.0
943,1.2026225,-8.063485,0.0
6284,-2.7312977,2.279436,1.0
20294,4.2078395,-4.4094667,3.0
60199,2.2447433,-7.3520203,0.0
26481,6.2418375,4.228972,4.0
47505,0.99433875,9.108625,7.0
835,2.5582433,-7.735458,0.0
44296,1.0892605,9.815282,7.0
17497,-7.52754,-0.0933725,2.0
1720,2.7621274,-10.749482,0.0
26338,-0.11183047,4.3479385,4.0
8732,-9.687149,3.079493,1.0
9749,-9.716875,2.6147783,1.0
57544,1.0562714,6.6554904,9.0
64472,-0.24328086,5.1891055,4.0
35111,-1.5693333,-1.8578539,5.0
27991,-0.15088812,7.0637174,4.0
28592,6.3482814,6.695234,4.0
52435,-0.22748044,0.79467905,8.0
16285,-7.7822933,-0.4897522,2.0
29766,5.875287,5.838327,4.0
4081,3.3947265,-9.661509,0.0
41829,-4.2680926,-9.530138,6.0
69303,6.7530355,2.868502,9.0
10671,-5.1843133,2.8576682,1.0
54726,1.075499,5.5320387,9.0
26366,0.9958058,3.8490272,4.0
22645,2.3971574,2.140131,3.0
7163,-7.3868957,5.257006,1.0
27688,3.262656,4.3693066,4.0
53764,6.4258776,-2.6647182,8.0
50554,2.3681426,0.0092085935,8.0
1106,-1.067389,-9.257641,0.0
34370,6.8873563,-4.1253533,5.0
63554,3.4442883,-3.399554,3.0
47764,2.7626405,8.986948,7.0
32107,3.8410642,-1.5556532,5.0
11207,-6.0970764,2.9031472,1.0
54033,1.3603109,1.2185464,8.0
37966,-5.1670628,-7.9603753,6.0
14596,-6.4130406,-3.5648165,2.0
23035,5.8585787,-3.5971918,3.0
20696,7.539024,-1.9376357,3.0
29744,4.772456,3.492382,4.0
17237,-2.9357717,0.027337857,2.0
26114,-0.94897485,7.237211,4.0
10507,-3.5562644,3.580279,1.0
37539,-2.229517,-5.656109,6.0
18888,5.456933,-1.6667969,3.0
5893,-0.632528,-9.972199,0.0
5475,3.5419035,-9.546874,0.0
52327,3.0210328,-0.05142489,8.0
23414,6.1605296,-3.453778,3.0
30572,-9.453314,3.8475208,4.0
22849,3.0387654,-3.6621675,3.0
43549,0.11700552,8.318394,7.0
59897,-2.4754558,5.8574314,9.0
60173,0.41976747,-10.466812,0.0
66544,-3.433302,-7.21826,6.0
44062,-1.940267,8.922194,7.0
7678,-9.643763,2.2008178,1.0
11349,-3.8355284,3.858334,1.0
63209,2.8063595,-1.7445874,3.0
46707,1.1544061,9.3054695,7.0
30479,7.3401895,5.632017,4.0
29749,6.2912765,4.728371,4.0
52129,0.7288786,0.93409026,8.0
55923,7.0232944,2.956989,9.0
38917,-5.331662,-8.312242,6.0
25358,8.814374,4.0683007,4.0
1390,0.15083826,-9.956385,0.0
50665,0.93820465,1.2286392,8.0
28031,4.79933,4.134457,4.0
44567,2.0513113,9.825801,7.0
35493,1.995576,-1.4342525,5.0
38367,-6.034734,-5.330694,6.0
60883,2.521382,-9.746749,0.0
44955,2.9640322,7.9413934,7.0
63771,1.5386937,-4.739308,3.0
963,3.61018,-9.118008,0.0
50760,5.9196754,-4.9514456,8.0
9871,-2.576977,1.9990548,1.0
3277,-0.5146007,-5.6951594,0.0
16375,-6.129023,-2.538001,2.0
13273,-8.309532,-1.8001819,2.0
44102,0.7932182,9.752652,7.0
43095,-2.2218695,8.554145,7.0
44384,-1.7972243,8.57284,7.0
57101,7.4662113,2.5820866,9.0
67385,-10.161891,0.86827034,7.0
28825,-0.25829366,6.632292,4.0
24084,5.434721,-3.0919008,3.0
11895,-9.800318,2.8584003,1.0
58317,8.40392,2.2331598,9.0
10522,-1.7279208,2.0881646,1.0
42969,5.0587735,9.019044,7.0
38809,-5.301328,-8.763136,6.0
20947,3.828939,-4.168124,3.0
35910,3.6259196,-1.9996308,5.0
1386,2.9403107,-9.938035,0.0
10427,-5.150216,3.523376,1.0
24891,7.782199,5.2517095,4.0
8818,-5.9869833,5.03806,1.0
59934,-1.964151,6.475833,9.0
26627,2.3555956,6.542967,4.0
21957,5.849893,-2.9233367,3.0
29908,-0.3245159,6.8158183,4.0
50190,5.220531,0.6858959,8.0
5279,-0.048552692,-9.440029,0.0
25747,-1.0935429,6.8177395,4.0
54161,6.957477,4.6372,9.0
12685,-7.209649,-2.4673474,2.0
13245,-7.168647,0.3533002,2.0
25219,2.4799807,7.074418,4.0
12164,-2.7105536,2.7595723,1.0
26997,7.2242813,6.054195,4.0
19706,6.5638657,-4.039838,3.0
35183,3.0709162,-2.8625274,5.0
67126,-1.2142828,5.3230453,7.0
3037,-0.63863194,-7.2564178,0.0
14987,-2.9827673,0.07883699,2.0
64569,3.729841,3.9385052,4.0
61716,-7.589419,3.4562654,1.0
66774,-5.1888313,-4.902664,6.0
22622,4.4578266,-5.512703,3.0
44306,-3.2532418,5.2497673,7.0
40123,-3.9870083,-4.8641567,6.0
8903,-1.4683479,2.090343,1.0
68696,-0.69242,0.6943068,8.0
49167,2.2596817,2.1078618,8.0
52627,-0.37777907,1.8653615,8.0
67706,-2.5607822,8.889429,7.0
61163,-6.183528,3.001318,1.0
6423,-4.4360757,6.8170896,1.0
5208,1.3674589,-10.491391,0.0
11935,-1.7253578,2.079056,1.0
1080,0.99538976,-6.5137906,0.0
46458,-2.1507008,4.027712,7.0
52615,5.53027,-1.9909155,8.0
753,-0.66970086,-5.2288346,0.0
34180,8.901121,-2.5290318,5.0
59059,0.17954709,4.5275674,9.0
62736,-5.2747474,-1.0541813,2.0
59032,4.3928757,2.8864853,9.0
40745,-3.6762993,-8.372758,6.0
47061,1.2742987,9.676361,7.0
43800,1.4203117,8.263622,7.0
29470,0.95026994,5.802475,4.0
50452,5.165122,-0.062190786,8.0
44665,-3.5658512,8.258385,7.0
25506,0.69443834,3.5592976,4.0
33281,0.6497542,-2.0247762,5.0
66672,-3.743185,-8.98707,6.0
57726,8.546737,2.3506758,9.0
54449,-0.2642459,4.6733217,9.0
15059,-3.882629,-0.023323072,2.0
49080,2.2348557,0.8448779,8.0
62429,-4.8392286,-1.3323821,2.0
14039,-3.630231,0.2887213,2.0
49683,6.666508,-1.4223664,8.0
19233,6.137269,-3.046787,3.0
50140,-1.2487426,0.7178763,8.0
32183,-0.63629496,-2.2328646,5.0
61610,-3.0204136,3.2913325,1.0
64545,5.0845537,5.9283385,4.0
6817,-3.6460624,3.4283593,1.0
7767,-4.8867593,2.6844485,1.0
17240,-4.947095,-0.13575193,2.0
11336,-9.853276,2.6981854,1.0
46049,0.14066282,6.1947026,7.0
69279,5.274002,4.5584006,9.0
22988,6.5248303,-1.6115764,3.0
31891,8.054134,-4.619119,5.0
8218,-5.076581,3.0029683,1.0
12347,-8.151668,3.3549979,1.0
47378,-1.9878656,7.989771,7.0
41122,-3.494066,-9.947831,6.0
4649,1.5038545,-8.730043,0.0
54384,5.337631,-2.559677,9.0
64662,-1.145659,6.1908216,4.0
25045,4.843286,6.1950173,4.0
38138,-3.1414104,-7.0184197,6.0
336,1.2628435,-10.35424,0.0
13638,-4.36073,0.65028375,2.0
1546,2.1812034,-9.693093,0.0
19425,5.7720304,-2.2444444,3.0
23544,7.843003,-2.9778364,3.0
49961,1.8838906,1.6707684,8.0
67299,-1.5846692,9.021246,7.0
34038,-2.5456495,-1.7450153,5.0
38158,-5.041122,-5.559202,6.0
62382,-7.148403,0.5490499,2.0
57808,1.4065744,5.9608517,9.0
52193,-0.505569,1.072574,8.0
3201,1.2598441,-7.375677,0.0
34760,-4.715661,4.3221393,5.0
9891,-9.745967,2.9755716,1.0
36083,-5.5096416,-4.7851973,6.0
20450,2.2262146,-5.3284125,3.0
19103,6.92433,-2.7560375,3.0
34966,2.1082866,-1.895116,5.0
42934,-1.0878898,9.539501,7.0
69313,3.414114,4.8438525,9.0
34255,5.1333275,-3.4761832,5.0
5760,-0.38595212,-8.057058,0.0
9307,-6.594896,2.1617115,1.0
40811,-5.964944,-7.1048217,6.0
37141,-5.5612745,-5.9228725,6.0
32377,3.5084293,-0.39130116,5.0
67302,-3.0688593,5.7252536,7.0
45697,-3.5261137,9.128773,7.0
8135,-2.8316348,2.849771,1.0
65785,-1.952779,-2.712673,5.0
16965,-8.374674,-2.101644,2.0
65530,0.13798063,-2.3544662,5.0
15849,-6.747484,0.5779316,2.0
35149,7.6507483,-4.3985624,5.0
24943,-0.26099265,5.7881784,4.0
55400,8.651104,3.0678673,9.0
57376,-1.0720551,6.451501,9.0
7258,-6.7219934,5.1941495,1.0
66279,-0.71672785,-5.4129734,6.0
37042,-4.7319155,-3.827831,6.0
47213,-3.7641132,5.551731,7.0
20456,3.612784,-5.723799,3.0
1519,0.019783156,-8.572384,0.0
11547,-4.594556,4.450515,1.0
45981,5.523852,8.407415,7.0
42939,7.6985817,5.999636,7.0
43520,3.3130534,8.939513,7.0
23744,5.6388855,-1.8637528,3.0
69886,3.488951,4.678939,9.0
32143,3.35688,-2.7589996,5.0
18853,-1.2829847,-0.97575027,3.0
65580,1.0305152,-1.3246403,5.0
53783,1.2556678,0.1372485,8.0
56061,7.280237,2.3904834,9.0
13499,-6.3041596,-0.6420824,2.0
32212,2.4472926,-0.82654244,5.0
44188,4.816273,8.56755,7.0
67261,4.2310743,8.949054,7.0
39709,-4.159948,-7.4073195,6.0
54607,5.952629,4.12751,9.0
35050,-2.6124167,-1.9690894,5.0
158,3.4324355,-8.241831,0.0
41145,-3.896684,-3.9506004,6.0
37984,-2.9742398,-4.512273,6.0
9233,-9.722905,2.8675206,1.0
28899,4.778876,5.290208,4.0
39585,-5.2619786,-4.792784,6.0
57702,3.1891954,4.296937,9.0
34857,3.5570366,-4.009467,5.0
42972,-1.6027818,9.110155,7.0
54002,6.442962,-5.609488,8.0
64379,4.538508,4.4494495,4.0
46970,5.355164,8.7190485,7.0
57078,5.3555007,4.642691,9.0
25877,-0.09091758,5.136519,4.0
50854,-1.3126457,0.5722259,8.0
32815,3.957062,0.2069676,5.0
47716,4.795749,7.6531224,7.0
24980,6.082753,5.841637,4.0
28892,9.045699,4.5025206,4.0
42563,-4.0471625,7.4912834,7.0
56081,1.073052,5.789578,9.0
50818,5.7404804,-0.6763746,8.0
22565,5.748862,-1.8492082,3.0
38131,-5.1218033,-8.005631,6.0
29950,-0.69242966,6.4622855,4.0
46391,-1.6574248,9.908696,7.0
59818,-3.9202678,7.054039,9.0
1384,1.9576432,-7.548184,0.0
55789,-1.4919145,6.790216,9.0
61390,-3.4261446,3.730732,1.0
22304,4.5998964,-3.127895,3.0
10962,-10.107073,0.8861549,1.0
56159,-0.20348904,4.2652254,9.0
68795,0.7334055,0.44472224,8.0
14252,-7.886756,-3.6237187,2.0
28328,4.1804214,5.254926,4.0
44193,3.9020326,7.3072295,7.0
10014,-6.572919,5.2701917,1.0
40837,-3.9335346,-8.657588,6.0
58822,9.305192,1.8594148,9.0
62773,-8.073342,-4.1314363,2.0
40010,-4.1900563,-3.9420574,6.0
11724,-9.362156,2.8181062,1.0
62066,-8.102238,3.5199842,1.0
44577,1.0282245,9.6535845,7.0
55326,9.320386,2.0032866,9.0
24214,2.7000146,-3.856042,3.0
19448,1.3926688,-3.6989212,3.0
64900,0.2867567,7.2612696,4.0
19968,4.5205297,-3.501085,3.0
30692,-0.58235365,-2.983998,5.0
63041,-8.030063,-3.663318,2.0
34087,2.767251,-1.7205018,5.0
38493,-3.58997,-5.537295,6.0
3080,3.3180716,-9.871147,0.0
1201,-0.34886286,-5.8799696,0.0
4433,1.9311597,-10.657334,0.0
4384,0.96814156,-6.4795594,0.0
39890,-5.1041336,-7.556171,6.0
15322,-5.7561846,-0.91279423,2.0
32516,3.5172956,-1.6404362,5.0
29681,4.6506805,4.6358943,4.0
67988,-2.062209,8.876202,7.0
5412,3.0834312,-9.0074215,0.0
68154,-0.8099336,-0.08010457,8.0
50867,3.3361669,1.0172585,8.0
63034,-8.476765,-3.3453386,2.0
55250,-0.7223521,5.3391147,9.0
53781,1.8847573,0.087502144,8.0
30665,-1.9377038,-2.939662,5.0
32277,-0.9844656,-2.6955209,5.0
66466,-3.4183195,-9.9462,6.0
66606,-3.8089948,-9.203471,6.0
5796,-0.2584645,-6.015502,0.0
261,-1.2732127,-10.691521,0.0
2627,3.1625578,-8.709163,0.0
28565,0.7498555,3.8179352,4.0
12672,-7.854482,-0.53404766,2.0
25997,-0.021331422,7.0277405,4.0
65966,4.148352,0.29918078,5.0
9608,-10.03329,1.3510339,1.0
42225,-1.4417548,9.531133,7.0
30623,-1.7554952,-2.673969,5.0
61347,-6.59897,3.8009765,1.0
21740,6.3396378,-2.2974102,3.0
69063,7.413878,2.6883795,9.0
51163,2.0586193,-0.4499282,8.0
37562,-3.3600698,-3.2357707,6.0
35750,2.6036816,-1.1660197,5.0
57046,6.816438,3.2599769,9.0
26307,-0.13742934,6.9817204,4.0
9140,-4.1421943,3.5246964,1.0
9451,-3.0558875,4.0130043,1.0
54595,4.8946133,3.0117185,9.0
36902,-3.540073,-7.531274,6.0
43576,9.118591,4.3148766,7.0
68474,8.177773,-2.522563,8.0
63285,3.9293451,-2.5484507,3.0
59976,0.8274665,5.2789984,9.0
40442,-4.4807034,-7.8572965,6.0
64479,1.8173963,7.2387557,4.0
8985,-3.0710225,1.8331331,1.0
44444,0.5375645,9.319331,7.0
38779,-3.7460446,-7.842437,6.0
25839,-1.3107363,6.678648,4.0
49751,6.8142424,-0.3482609,8.0
28099,2.9344318,3.918241,4.0
14246,-7.1731453,5.9902887,2.0
11991,-9.678934,2.1552923,1.0
56126,1.1839018,6.215989,9.0
57612,-1.7840697,6.9881864,9.0
49029,-2.8018348,-1.5533409,8.0
36647,-4.7634883,-6.137252,6.0
13630,-8.119793,-3.5079148,2.0
52052,5.6288257,1.6049274,8.0
26670,4.153931,5.7118864,4.0
63221,3.300032,-3.0118084,3.0
50863,2.6311913,-0.511016,8.0
67916,4.4341393,9.084296,7.0
58711,5.2304144,2.7064486,9.0
49357,-0.35280204,-2.8264196,8.0
59817,-2.3690789,6.418533,9.0
42403,3.3853102,8.44067,7.0
53812,-0.4260858,0.122345775,8.0
21564,7.3262677,-3.0358093,3.0
693,-0.40773335,-6.891346,0.0
33529,-8.3170185,3.284266,5.0
8024,-3.49011,3.8319364,1.0
15453,-4.9906893,-1.4736551,2.0
54139,9.108791,2.424291,9.0
14886,-6.7664895,-2.492466,2.0
67931,-3.4278493,8.94879,7.0
33815,7.081354,-6.677569,5.0
42117,-3.126879,7.474926,7.0
4203,1.9135038,-8.3097,0.0
24834,1.5541523,6.7916756,4.0
41866,-4.310601,-9.048101,6.0
49524,3.5311687,1.0259774,8.0
2017,-0.7398928,-5.0468674,0.0
64993,5.8993664,4.927587,4.0
20809,7.829855,-4.5906744,3.0
3847,1.4117001,-8.172645,0.0
29872,-0.673838,5.9731426,4.0
56120,-2.134774,6.694047,9.0
69195,6.487486,4.034104,9.0
26782,4.9304633,6.088693,4.0
32614,-2.1790287,-2.785819,5.0
3960,2.3070762,-9.188012,0.0
8850,-5.1090183,2.5190384,1.0
24859,5.582823,2.6282685,4.0
61181,-3.1987793,3.0947351,1.0
16452,-8.317389,-0.64731854,2.0
18692,6.425269,-3.1035724,3.0
2573,2.106382,-10.672972,0.0
853,1.4624319,-6.507659,0.0
57184,-0.17544024,4.5594516,9.0
35653,8.266107,-2.3251073,5.0
50279,8.830921,-3.5278404,8.0
49163,2.8144176,2.222064,8.0
46966,3.6344795,3.1499379,7.0
38899,-2.6485777,-5.9060497,6.0
39483,-4.7542844,-5.8133936,6.0
13248,-8.282817,-3.2542872,2.0
29210,9.311189,4.00667,4.0
50227,0.01574526,1.2698845,8.0
47448,-2.7143884,8.547451,7.0
20258,7.0386734,-3.2694523,3.0
17791,-8.495038,-3.5729685,2.0
23134,8.380875,-2.3241386,3.0
45909,-2.6460884,7.544733,7.0
29600,4.2646165,6.0270834,4.0
22633,3.3452675,-4.111565,3.0
52828,5.0852795,0.009120067,8.0
60243,-0.1884541,-5.9895654,0.0
46005,-4.068347,7.6880226,7.0
16306,-7.93877,-1.2437955,2.0
15064,-4.2123175,0.008502286,2.0
29571,1.5488359,3.7130153,4.0
22133,7.117887,-1.4626708,3.0
49606,5.0370793,0.3522501,8.0
37946,-5.3299828,-7.449717,6.0
69968,-3.2867699,8.169176,9.0
32228,3.9343677,0.323176,5.0
25994,6.9830475,5.7261925,4.0
41749,-4.7514,-7.2132154,6.0
67858,1.1543268,8.220429,7.0
43828,-3.5329778,7.8280973,7.0
15801,-7.0324616,0.61647797,2.0
24411,6.7532043,-2.7514381,3.0
57867,-3.0129335,7.8889704,9.0
60482,0.19859554,-9.763448,0.0
59792,3.5894272,3.3945675,9.0
27680,-0.9660542,6.6999297,4.0
20459,8.126527,-3.2811768,3.0
29224,-0.94474936,7.209591,4.0
39264,-3.4590905,-7.2375674,6.0
752,-0.5274506,-5.278152,0.0
60036,1.3790998,-6.6888843,0.0
44969,0.6411496,9.523927,7.0
15576,-6.295758,-3.4080796,2.0
33530,-2.4863634,-1.7061744,5.0
57055,2.246714,3.8007329,9.0
11658,-7.54405,3.547289,1.0
67949,4.864852,8.765115,7.0
2206,2.1777961,-10.335523,0.0
11451,-7.7390337,2.9918349,1.0
26301,2.6540403,6.391341,4.0
12519,-5.3387012,4.202545,1.0
19660,6.484978,-2.8450055,3.0
35127,6.4137964,-5.0812206,5.0
53932,-0.5522278,0.67794603,8.0
69744,-0.6913714,5.2931495,9.0
39939,-6.0501122,-5.794254,6.0
24992,-5.9879375,5.6033835,4.0
45723,0.96468264,10.01397,7.0
45589,-0.12627016,8.589594,7.0
56778,5.2336636,4.1507564,9.0
22229,8.023293,-2.4298196,3.0
25766,9.477819,3.894463,4.0
48552,4.9601746,0.11810567,8.0
36085,-6.0063424,-5.504822,6.0
26735,2.4726698,7.125014,4.0
21877,6.1781187,-3.0790052,3.0
69392,7.514434,2.7101026,9.0
34368,-1.6095088,-2.1945493,5.0
52080,0.33515412,0.41036347,8.0
21239,8.429828,-4.1065617,3.0
22381,2.9557161,-3.9634714,3.0
47120,0.28361502,9.475039,7.0
54311,8.348818,2.0713868,9.0
52380,-0.26770204,0.10147411,8.0
27362,6.0768485,2.2320406,4.0
14624,-6.727335,-2.3611438,2.0
67141,-2.917764,5.7712207,7.0
6169,-3.9701803,2.2743175,1.0
57701,1.7401545,4.572737,9.0
11771,-5.5731773,4.9482594,1.0
63129,-7.5131264,0.28023362,2.0
39658,-3.9779615,-9.75617,6.0
28999,2.7215312,5.512003,4.0
37747,-2.8815448,-4.4941893,6.0
25561,2.1310675,6.422608,4.0
20115,7.128142,-5.538546,3.0
59952,2.4052386,5.509811,9.0
23005,2.4443734,-3.9723527,3.0
10131,-6.334446,3.1276095,1.0
61918,-10.1059475,1.486089,1.0
54748,5.3376293,3.1645358,9.0
1134,1.482554,-8.266042,0.0
29261,4.090281,3.0150032,4.0
60410,1.5684421,-7.211358,0.0
27608,-0.9583602,6.6900663,4.0
7445,-5.414019,3.0288885,1.0
35078,2.816274,-2.019564,5.0
52088,2.831128,0.21114908,8.0
42415,-1.7047727,9.747125,7.0
64896,-1.4015003,7.2675724,4.0
66017,-2.227528,0.36932662,5.0
41673,-5.83864,-6.2819166,6.0
33072,8.508569,-4.225297,5.0
52819,3.7345839,1.5662507,8.0
35328,-1.0067362,-2.4226391,5.0
2430,-0.46641657,-9.992885,0.0
13646,-4.668073,0.21705307,2.0
58509,2.704305,3.8997746,9.0
57817,2.5083663,5.7617145,9.0
34649,2.122385,-2.5387707,5.0
53348,-0.5413924,0.33382794,8.0
53526,2.9583864,1.4580477,8.0
64561,8.384307,4.043153,4.0
8573,-8.176057,4.5097327,1.0
28969,7.955592,4.688741,4.0
15747,-4.2604766,0.40924805,2.0
3396,2.240749,-9.545389,0.0
55985,3.994495,5.033335,9.0
69609,5.561095,2.3510835,9.0
68670,0.098392464,0.8249045,8.0
5160,2.1679134,-9.778809,0.0
50015,4.603201,0.36087123,8.0
65767,2.2937715,-3.470004,5.0
66117,-4.304882,-7.9292183,6.0
53592,0.76999456,6.8445444,8.0
2126,3.1715434,-8.060532,0.0
22353,5.522289,-1.8239989,3.0
62411,5.126191,-5.2745876,2.0
48123,-3.8264303,8.734989,7.0
8243,-1.8429419,2.9413686,1.0
5068,-0.762962,-8.183883,0.0
6318,-4.607269,4.49257,1.0
40047,-4.2742567,-3.618339,6.0
58798,4.6425858,4.745889,9.0
52566,7.6790876,-0.65124005,8.0
57558,1.8508711,6.3807096,9.0
1463,4.134587,-8.8246355,0.0
25297,2.3438041,7.033359,4.0
24441,4.1227746,-5.6000757,3.0
24013,3.0845735,-3.4175057,3.0
13905,-6.1402936,1.0922527,2.0
26035,8.006074,2.9578538,4.0
34054,-1.9977225,-1.1829087,5.0
36313,-2.9487073,-5.550698,6.0
47916,-3.005598,9.464422,7.0
2004,0.4058218,-7.0828424,0.0
66580,-3.7598622,-7.128576,6.0
9946,-4.5881066,2.3113196,1.0
9807,-1.8966134,2.0570283,1.0
54437,-0.0299729,4.9490037,9.0
25070,0.26169905,6.906815,4.0
244,1.3079745,-6.2160916,0.0
19309,8.495519,-3.523068,3.0
68661,-0.16543281,1.0645956,8.0
67779,0.76513034,10.103311,7.0
42435,0.307141,8.95126,7.0
56766,5.627198,3.0911524,9.0
50023,1.8646021,0.9898617,8.0
7156,-6.951596,3.2788446,1.0
32274,-2.380682,-2.1268942,5.0
19031,6.8074102,-3.2450783,3.0
8711,-5.1236153,4.8704977,1.0
21936,7.6714067,-2.0790997,3.0
15396,-4.530085,0.24787657,2.0
18713,4.5864263,-2.4666827,3.0
52298,2.453379,0.3884496,8.0
8541,-3.5788457,3.4089677,1.0
65325,1.1166937,-0.32571703,5.0
51464,0.2540744,1.5863214,8.0
52399,5.485326,-0.97611606,8.0
36526,-5.8114643,-5.92957,6.0
65013,6.7377534,5.401398,4.0
43969,2.0007455,8.437089,7.0
55097,1.8034524,5.6451583,9.0
6916,-3.7890854,4.362571,1.0
3347,3.5282931,-9.630917,0.0
44355,3.6021385,9.034345,7.0
22437,0.15769856,2.601304,3.0
4522,-0.78683525,-8.744536,0.0
16808,-6.8138504,0.7379647,2.0
26392,-1.7823218,6.3111844,4.0
61847,-4.615285,4.5718446,1.0
41298,-5.037325,-7.5297766,6.0
5957,-5.857458,4.644114,1.0
61811,-5.8259144,2.8683732,1.0
60131,1.7176313,-6.497127,0.0
64177,0.21394755,7.102043,4.0
29698,-0.6773702,5.873024,4.0
1574,2.867072,-9.334062,0.0
24439,7.7980514,-3.8221662,3.0
4759,3.0939212,-8.574341,0.0
7671,-7.772406,5.115608,1.0
9019,-1.7943542,2.3766358,1.0
37773,-3.00466,-7.2405415,6.0
62738,-5.0045705,-0.7974814,2.0
67303,0.6558294,9.302164,7.0
16837,-7.0788026,-2.6770804,2.0
49447,5.2183776,-4.0534325,8.0
20857,2.5527132,-3.1188662,3.0
68813,0.77709484,0.7520586,8.0
62399,-6.5820665,0.5982716,2.0
50251,3.4588583,0.8226609,8.0
28913,4.611565,5.2861733,4.0
25860,-0.46095124,7.21223,4.0
49296,1.4181662,0.6246322,8.0
15312,-6.962071,-0.93289256,2.0
23568,7.9272,-3.2401721,3.0
19352,1.6429055,-4.342256,3.0
50550,0.20260885,2.1246305,8.0
26856,-0.6032661,5.391486,4.0
24330,3.8315952,-3.6064048,3.0
12450,-1.9789875,2.0277205,1.0
25037,8.56905,4.004285,4.0
43058,5.731843,8.474508,7.0
13800,-8.282924,-2.9627044,2.0
14122,-6.1952147,1.0696161,2.0
62770,-6.4343514,-2.919258,2.0
2142,0.6462914,-7.564051,0.0
43413,-1.7225667,9.441944,7.0
35056,1.1962411,-2.6452322,5.0
44688,4.138108,7.6544228,7.0
40836,-0.48702288,-9.285982,6.0
51154,0.13917348,1.3194116,8.0
64893,-1.5361962,5.9983554,4.0
2502,2.8913124,-9.653789,0.0
27865,2.1211066,7.24176,4.0
23491,2.050424,-4.8649287,3.0
24628,2.8203104,-4.697262,3.0
45969,-3.2825346,7.896234,7.0
50792,6.3394036,-3.7855184,8.0
41067,-4.000108,-6.0043035,6.0
7186,-5.4205976,3.701569,1.0
34871,3.2024481,-0.84259856,5.0
15425,-5.048333,-2.308895,2.0
56165,-0.58049655,5.9064384,9.0
42211,1.1500266,8.381799,7.0
58690,0.707531,5.319039,9.0
16338,-5.47883,0.20549536,2.0
27729,8.306373,3.923552,4.0
67547,-3.4397452,7.288071,7.0
36423,-3.3945498,-9.622454,6.0
62700,-5.9531417,-0.5357162,2.0
10741,-2.69755,2.8145194,1.0
56456,2.6311975,6.285924,9.0
12985,-7.154848,-2.4157827,2.0
39907,-3.5803607,-5.9329743,6.0
40155,-4.423989,-7.962158,6.0
68212,-0.6142593,2.8839116,8.0
52029,5.378122,2.3110118,8.0
43652,-0.82748044,8.980419,7.0
44758,2.402546,8.683138,7.0
33969,3.9446406,-1.508094,5.0
2591,-1.2661853,-5.01895,0.0
18730,3.7830951,-2.7006216,3.0
572,-0.64502203,-5.835903,0.0
13862,-6.2396407,1.3180026,2.0
53708,4.2442627,-0.04377173,8.0
69862,6.5439343,3.4202552,9.0
64835,4.139463,2.9052026,4.0
18498,-7.946706,-3.547537,2.0
32587,4.660821,-0.77992034,5.0
40254,-5.7084365,-5.991585,6.0
62819,-4.2513084,0.0053668357,2.0
20149,2.398038,-3.6696925,3.0
12032,-9.812232,1.8360218,1.0
38153,-3.7867532,-3.8867931,6.0
16493,-6.4130507,0.8633122,2.0
40262,-4.03691,-7.2232556,6.0
2205,0.33748916,-9.912073,0.0
31247,1.4683697,-1.5201045,5.0
8738,-8.090347,3.7171872,1.0
49561,1.8565058,1.4010774,8.0
45888,-4.77381,7.6453114,7.0
64245,4.898238,3.0494661,4.0
8546,-3.2747612,3.525794,1.0
36541,-5.773032,-5.6553755,6.0
13428,-7.7174706,-3.4907207,2.0
2569,1.9940908,-9.52537,0.0
61489,-4.0968175,3.2510335,1.0
46420,4.599378,8.224253,7.0
3315,2.7656384,-10.056453,0.0
24932,4.3306227,5.1376805,4.0
13679,-8.44011,-0.6101931,2.0
40202,-3.2449517,-7.188299,6.0
33550,7.513846,-4.3282576,5.0
39730,-3.8978488,-8.946411,6.0
25589,-1.7572198,6.0817,4.0
64977,-1.023747,7.2366123,4.0
1382,1.3546488,-6.3261995,0.0
34081,-2.3431115,-1.7750698,5.0
47194,3.5920234,8.97358,7.0
21278,4.8463745,-2.951638,3.0
63001,-6.9965687,0.6141496,2.0
26037,6.391993,4.439646,4.0
21993,5.083608,-2.2033436,3.0
35352,-2.219485,-2.351416,5.0
29407,1.5677269,6.7960224,4.0
39247,-4.2821145,-7.6842637,6.0
